Record Length,2500,Points,Tiempo1,Voltaje1,,,,,Tiempo2,Voltaje2
,,,-0.00093400006881,-17,,,,,-0.00093400006881,-64
,,,-0.000933000061195,-17,,,,,-0.000933000061195,-65.599998474
,,,-0.000932000111789,-17.2000008,,,,,-0.000932000111789,-66.400001526
,,,-0.000931000104174,-17.3999996,,,,,-0.000931000104174,-66.400001526
,,,-0.00093000009656,-17.6000004,,,,,-0.00093000009656,-68
,,,-0.000929000088945,-17.6000004,,,,,-0.000929000088945,-68.800003052
,,,-0.000928000081331,-17.8000011,,,,,-0.000928000081331,-69.599998474
,,,-0.000927000073716,-18.2000008,,,,,-0.000927000073716,-70.400001526
,,,-0.000926000066102,-18.2000008,,,,,-0.000926000066102,-70.400001526
,,,-0.000925000116695,-18.2000008,,,,,-0.000925000116695,-71.200004578
,,,-0.00092400010908,-18.6000004,,,,,-0.00092400010908,-72
,,,-0.000923000101466,-18.6000004,,,,,-0.000923000101466,-72.800003052
,,,-0.000922000093851,-18.8000011,,,,,-0.000922000093851,-73.599998474
,,,-0.000921000086237,-18.6000004,,,,,-0.000921000086237,-75.200004578
,,,-0.000920000078622,-18.8000011,,,,,-0.000920000078622,-75.200004578
,,,-0.000919000071008,-18.8000011,,,,,-0.000919000071008,-76
,,,-0.000918000063393,-19,,,,,-0.000918000063393,-76
,,,-0.000917000113986,-19.2000008,,,,,-0.000917000113986,-76.800003052
,,,-0.000916000106372,-19.6000004,,,,,-0.000916000106372,-77.599998474
,,,-0.000915000098757,-19.3999996,,,,,-0.000915000098757,-78.400001526
,,,-0.000914000091143,-19.3999996,,,,,-0.000914000091143,-79.200004578
,,,-0.000913000083528,-19.6000004,,,,,-0.000913000083528,-80
,,,-0.000912000075914,-19.8000011,,,,,-0.000912000075914,-80.800003052
,,,-0.000911000068299,-19.8000011,,,,,-0.000911000068299,-80.800003052
,,,-0.000910000060685,-19.8000011,,,,,-0.000910000060685,-81.599998474
,,,-0.000909000111278,-19.8000011,,,,,-0.000909000111278,-82.400001526
,,,-0.000908000103664,-20,,,,,-0.000908000103664,-82.400001526
,,,-0.000907000096049,-19.8000011,,,,,-0.000907000096049,-84
,,,-0.000906000088435,-20,,,,,-0.000906000088435,-84
,,,-0.00090500008082,-20,,,,,-0.00090500008082,-84.800003052
