Record Length,2500,Points,Tiempo1,Voltaje1,,Record Length,2500,Points,Tiempo2,Voltaje2
,,,0.00029099991661,-2.79999995,,,,,0.00029099991661,34.40000153
,,,0.00029199989513,-2.79999995,,,,,0.00029199989513,34.40000153
,,,0.00029299990274,-3.20000005,,,,,0.00029299990274,34.40000153
,,,0.00029399991035,-3,,,,,0.00029399991035,35.20000076
,,,0.00029499991797,-3.20000005,,,,,0.00029499991797,34.40000153
,,,0.00029599989648,-3,,,,,0.00029599989648,34.40000153
,,,0.00029699990409,-3.20000005,,,,,0.00029699990409,34.40000153
,,,0.00029799991171,-3.4000001,,,,,0.00029799991171,35.20000076
,,,0.00029899991932,-3.4000001,,,,,0.00029899991932,35.20000076
,,,0.00029999989783,-3.4000001,,,,,0.00029999989783,34.40000153
,,,0.00030099990545,-3.60000014,,,,,0.00030099990545,34.40000153
,,,0.00030199991306,-3.60000014,,,,,0.00030199991306,34.40000153
,,,0.00030299992068,-3.60000014,,,,,0.00030299992068,34.40000153
,,,0.00030399989919,-3.79999995,,,,,0.00030399989919,34.40000153
,,,0.0003049999068,-3.79999995,,,,,0.0003049999068,35.20000076
,,,0.00030599991442,-3.79999995,,,,,0.00030599991442,34.40000153
,,,0.00030699992203,-3.79999995,,,,,0.00030699992203,34.40000153
,,,0.00030799990054,-4,,,,,0.00030799990054,35.20000076
,,,0.00030899990816,-4,,,,,0.00030899990816,34.40000153
,,,0.00030999991577,-4,,,,,0.00030999991577,34.40000153
,,,0.00031099989428,-4.20000029,,,,,0.00031099989428,34.40000153
,,,0.0003119999019,-4.20000029,,,,,0.0003119999019,34.40000153
,,,0.00031299990951,-4.4000001,,,,,0.00031299990951,34.40000153
,,,0.00031399991713,-4.20000029,,,,,0.00031399991713,34.40000153
,,,0.00031499989564,-4.20000029,,,,,0.00031499989564,34.40000153
,,,0.00031599990325,-4.4000001,,,,,0.00031599990325,34.40000153
,,,0.00031699991086,-4.4000001,,,,,0.00031699991086,34.40000153
,,,0.00031799991848,-4.4000001,,,,,0.00031799991848,34.40000153
,,,0.00031899989699,-4.4000001,,,,,0.00031899989699,34.40000153
,,,0.0003199999046,-4.4000001,,,,,0.0003199999046,34.40000153
,,,0.00032099991222,-4.4000001,,,,,0.00032099991222,34.40000153
,,,0.00032199991983,-4.4000001,,,,,0.00032199991983,34.40000153
,,,0.00032299989834,-4.5999999,,,,,0.00032299989834,34.40000153
,,,0.00032399990596,-4.4000001,,,,,0.00032399990596,35.20000076
,,,0.00032499991357,-4.4000001,,,,,0.00032499991357,34.40000153
,,,0.00032599992119,-4.5999999,,,,,0.00032599992119,34.40000153
,,,0.0003269998997,-4.5999999,,,,,0.0003269998997,34.40000153
,,,0.00032799990731,-4.80000019,,,,,0.00032799990731,34.40000153
,,,0.00032899991493,-4.80000019,,,,,0.00032899991493,34.40000153
,,,0.00032999989344,-4.5999999,,,,,0.00032999989344,33.60000229
,,,0.00033099990105,-4.5999999,,,,,0.00033099990105,34.40000153
,,,0.00033199990867,-4.5999999,,,,,0.00033199990867,34.40000153
,,,0.00033299991628,-4.80000019,,,,,0.00033299991628,34.40000153
,,,0.00033399989479,-4.5999999,,,,,0.00033399989479,34.40000153
,,,0.00033499990241,-4.5999999,,,,,0.00033499990241,33.60000229
,,,0.00033599991002,-4.5999999,,,,,0.00033599991002,34.40000153
,,,0.00033699991764,-4.80000019,,,,,0.00033699991764,33.60000229
,,,0.00033799989615,-4.80000019,,,,,0.00033799989615,34.40000153
,,,0.00033899990376,-4.80000019,,,,,0.00033899990376,33.60000229
,,,0.00033999991138,-5,,,,,0.00033999991138,33.60000229
,,,0.00034099991899,-4.5999999,,,,,0.00034099991899,33.60000229
,,,0.0003419998975,-4.80000019,,,,,0.0003419998975,33.60000229
,,,0.00034299990511,-4.80000019,,,,,0.00034299990511,33.60000229
,,,0.00034399991273,-4.5999999,,,,,0.00034399991273,33.60000229
,,,0.00034499992034,-4.5999999,,,,,0.00034499992034,33.60000229
,,,0.00034599989885,-4.80000019,,,,,0.00034599989885,32.79999924
,,,0.00034699990647,-5,,,,,0.00034699990647,33.60000229
,,,0.00034799991408,-4.4000001,,,,,0.00034799991408,32.79999924
,,,0.0003489999217,-4.5999999,,,,,0.0003489999217,32.79999924
,,,0.00034999990021,-4.5999999,,,,,0.00034999990021,32.79999924
,,,0.00035099990782,-4.4000001,,,,,0.00035099990782,32.79999924
,,,0.00035199991544,-4.5999999,,,,,0.00035199991544,32.79999924
,,,0.00035299989395,-4.4000001,,,,,0.00035299989395,32.79999924
,,,0.00035399990156,-4.5999999,,,,,0.00035399990156,32.79999924
,,,0.00035499990918,-4.4000001,,,,,0.00035499990918,32.79999924
,,,0.00035599991679,-4.5999999,,,,,0.00035599991679,32.79999924
,,,0.0003569998953,-4.5999999,,,,,0.0003569998953,32.79999924
,,,0.00035799990292,-4.4000001,,,,,0.00035799990292,32.79999924
,,,0.00035899991053,-4.4000001,,,,,0.00035899991053,32.79999924
,,,0.00035999991815,-4,,,,,0.00035999991815,32
,,,0.00036099989666,-4.4000001,,,,,0.00036099989666,32
,,,0.00036199990427,-4.4000001,,,,,0.00036199990427,32
,,,0.00036299991189,-4.4000001,,,,,0.00036299991189,32
,,,0.0003639999195,-4,,,,,0.0003639999195,32
,,,0.00036499989801,-4.4000001,,,,,0.00036499989801,32
,,,0.00036599990563,-4,,,,,0.00036599990563,32
,,,0.00036699991324,-4.20000029,,,,,0.00036699991324,31.20000076
,,,0.00036799992085,-4.20000029,,,,,0.00036799992085,31.20000076
,,,0.00036899989937,-3.79999995,,,,,0.00036899989937,31.20000076
,,,0.00036999990698,-4,,,,,0.00036999990698,31.20000076
,,,0.00037099991459,-3.79999995,,,,,0.00037099991459,31.20000076
,,,0.0003719998931,-3.79999995,,,,,0.0003719998931,31.20000076
,,,0.00037299990072,-3.60000014,,,,,0.00037299990072,31.20000076
,,,0.00037399990833,-3.4000001,,,,,0.00037399990833,31.20000076
,,,0.00037499991595,-3.60000014,,,,,0.00037499991595,30.39999962
,,,0.00037599989446,-3.60000014,,,,,0.00037599989446,30.39999962
,,,0.00037699990207,-3.4000001,,,,,0.00037699990207,30.39999962
,,,0.00037799990969,-3.20000005,,,,,0.00037799990969,30.39999962
,,,0.0003789999173,-3.4000001,,,,,0.0003789999173,29.60000038
,,,0.00037999989581,-3.4000001,,,,,0.00037999989581,30.39999962
,,,0.00038099990343,-3.20000005,,,,,0.00038099990343,29.60000038
,,,0.00038199991104,-3,,,,,0.00038199991104,29.60000038
,,,0.00038299991866,-3,,,,,0.00038299991866,29.60000038
,,,0.00038399989717,-2.79999995,,,,,0.00038399989717,29.60000038
,,,0.00038499990478,-2.79999995,,,,,0.00038499990478,29.60000038
,,,0.0003859999124,-2.79999995,,,,,0.0003859999124,29.60000038
,,,0.00038699992001,-2.79999995,,,,,0.00038699992001,29.60000038
,,,0.00038799989852,-2.4000001,,,,,0.00038799989852,28.80000114
,,,0.00038899990614,-2.6000001,,,,,0.00038899990614,28.80000114
,,,0.00038999991375,-2.4000001,,,,,0.00038999991375,28.80000114
,,,0.00039099992136,-2.4000001,,,,,0.00039099992136,28.80000114
,,,0.00039199989988,-2.2,,,,,0.00039199989988,28
,,,0.00039299990749,-2.2,,,,,0.00039299990749,28.80000114
,,,0.0003939999151,-1.8000001,,,,,0.0003939999151,28.80000114
,,,0.00039499989362,-2,,,,,0.00039499989362,28.80000114
,,,0.00039599990123,-1.8000001,,,,,0.00039599990123,28.80000114
,,,0.00039699990884,-2,,,,,0.00039699990884,28
,,,0.00039799991646,-2,,,,,0.00039799991646,28
,,,0.00039899989497,-1.4,,,,,0.00039899989497,28
,,,0.00039999990258,-1.4,,,,,0.00039999990258,28
,,,0.0004009999102,-1.6,,,,,0.0004009999102,27.20000076
,,,0.00040199991781,-1.4,,,,,0.00040199991781,27.20000076
,,,0.00040299989632,-1.2,,,,,0.00040299989632,28
,,,0.000403999903938,-1,,,,,0.000403999903938,28
,,,0.000404999911552,-1.2,,,,,0.000404999911552,27.20000076
,,,0.000405999919167,-1,,,,,0.000405999919167,27.20000076
,,,0.000406999897677,-0.800000011921,,,,,0.000406999897677,27.20000076
,,,0.000407999905292,-0.600000023842,,,,,0.000407999905292,27.20000076
,,,0.000408999912906,-0.600000023842,,,,,0.000408999912906,27.20000076
,,,0.000409999920521,-0.600000023842,,,,,0.000409999920521,26.39999962
,,,0.000410999899032,-0.600000023842,,,,,0.000410999899032,26.39999962
,,,0.000411999906646,-0.40000000596,,,,,0.000411999906646,26.39999962
,,,0.000412999914261,-0.20000000298,,,,,0.000412999914261,26.39999962
,,,0.000413999892771,-0.20000000298,,,,,0.000413999892771,26.39999962
,,,0.000414999900386,0,,,,,0.000414999900386,26.39999962
,,,0.000415999908,-0.20000000298,,,,,0.000415999908,26.39999962
,,,0.000416999915615,0.20000000298,,,,,0.000416999915615,26.39999962
,,,0.000417999894125,0.40000000596,,,,,0.000417999894125,26.39999962
,,,0.00041899990174,0.600000023842,,,,,0.00041899990174,25.60000038
,,,0.000419999909354,0.40000000596,,,,,0.000419999909354,26.39999962
,,,0.000420999916969,0.600000023842,,,,,0.000420999916969,26.39999962
,,,0.00042199989548,0.800000011921,,,,,0.00042199989548,25.60000038
,,,0.000422999903094,0.800000011921,,,,,0.000422999903094,25.60000038
,,,0.000423999910709,1,,,,,0.000423999910709,24.80000114
,,,0.000424999918323,1.2,,,,,0.000424999918323,25.60000038
,,,0.000425999896834,1.2,,,,,0.000425999896834,24.80000114
,,,0.000426999904448,1.4,,,,,0.000426999904448,24.80000114
,,,0.000427999912063,1.6,,,,,0.000427999912063,24.80000114
,,,0.000428999919677,1.4,,,,,0.000428999919677,24.80000114
,,,0.000429999898188,1.4,,,,,0.000429999898188,24.80000114
,,,0.000430999905802,1.8000001,,,,,0.000430999905802,24.80000114
,,,0.000431999913417,1.8000001,,,,,0.000431999913417,24.80000114
,,,0.000432999921031,2,,,,,0.000432999921031,24.80000114
,,,0.000433999899542,2.2,,,,,0.000433999899542,24.80000114
,,,0.000434999907156,2.2,,,,,0.000434999907156,24
,,,0.000435999914771,2.2,,,,,0.000435999914771,24.80000114
,,,0.000436999893282,2.4000001,,,,,0.000436999893282,24
,,,0.000437999900896,2.6000001,,,,,0.000437999900896,24.80000114
,,,0.000438999908511,2.6000001,,,,,0.000438999908511,24
,,,0.000439999916125,2.79999995,,,,,0.000439999916125,24
,,,0.000440999894636,2.79999995,,,,,0.000440999894636,24
,,,0.00044199990225,2.79999995,,,,,0.00044199990225,24
,,,0.000442999909865,3,,,,,0.000442999909865,24
,,,0.000443999917479,3,,,,,0.000443999917479,24
,,,0.00044499989599,3.4000001,,,,,0.00044499989599,24
,,,0.000445999903604,3.20000005,,,,,0.000445999903604,24
,,,0.000446999911219,3.4000001,,,,,0.000446999911219,23.20000076
,,,0.000447999918833,3.60000014,,,,,0.000447999918833,24
,,,0.000448999897344,3.60000014,,,,,0.000448999897344,23.20000076
,,,0.000449999904959,3.79999995,,,,,0.000449999904959,23.20000076
,,,0.000450999912573,3.79999995,,,,,0.000450999912573,23.20000076
,,,0.000451999920188,3.60000014,,,,,0.000451999920188,23.20000076
,,,0.000452999898698,4,,,,,0.000452999898698,23.20000076
,,,0.000453999906313,4.20000029,,,,,0.000453999906313,24
,,,0.000454999913927,4.20000029,,,,,0.000454999913927,23.20000076
,,,0.000455999921542,4.4000001,,,,,0.000455999921542,23.20000076
,,,0.000456999900052,4.5999999,,,,,0.000456999900052,22.39999962
,,,0.000457999907667,4.4000001,,,,,0.000457999907667,23.20000076
,,,0.000458999915281,4.5999999,,,,,0.000458999915281,23.20000076
,,,0.000459999893792,4.5999999,,,,,0.000459999893792,23.20000076
,,,0.000460999901406,4.5999999,,,,,0.000460999901406,23.20000076
,,,0.000461999909021,4.80000019,,,,,0.000461999909021,23.20000076
,,,0.000462999916635,4.80000019,,,,,0.000462999916635,23.20000076
,,,0.000463999895146,5,,,,,0.000463999895146,23.20000076
,,,0.000464999902761,5,,,,,0.000464999902761,23.20000076
,,,0.000465999910375,5.20000029,,,,,0.000465999910375,23.20000076
,,,0.00046699991799,5.20000029,,,,,0.00046699991799,22.39999962
,,,0.0004679998965,5.4000001,,,,,0.0004679998965,22.39999962
,,,0.000468999904115,5.20000029,,,,,0.000468999904115,22.39999962
,,,0.000469999911729,5.4000001,,,,,0.000469999911729,22.39999962
,,,0.000470999919344,5.80000019,,,,,0.000470999919344,22.39999962
,,,0.000471999897854,5.5999999,,,,,0.000471999897854,22.39999962
,,,0.000472999905469,5.80000019,,,,,0.000472999905469,22.39999962
,,,0.000473999913083,5.80000019,,,,,0.000473999913083,22.39999962
,,,0.000474999920698,6,,,,,0.000474999920698,22.39999962
,,,0.000475999899209,6,,,,,0.000475999899209,22.39999962
,,,0.000476999906823,6,,,,,0.000476999906823,22.39999962
,,,0.000477999914438,6.20000029,,,,,0.000477999914438,22.39999962
,,,0.000478999892948,6.20000029,,,,,0.000478999892948,22.39999962
,,,0.000479999900563,6.20000029,,,,,0.000479999900563,22.39999962
,,,0.000480999908177,6.5999999,,,,,0.000480999908177,22.39999962
,,,0.000481999915792,6.4000001,,,,,0.000481999915792,21.60000038
,,,0.000482999894302,6.4000001,,,,,0.000482999894302,22.39999962
,,,0.000483999901917,6.5999999,,,,,0.000483999901917,22.39999962
,,,0.000484999909531,6.5999999,,,,,0.000484999909531,22.39999962
,,,0.000485999917146,6.5999999,,,,,0.000485999917146,22.39999962
,,,0.000486999895656,6.5999999,,,,,0.000486999895656,22.39999962
,,,0.000487999903271,6.80000019,,,,,0.000487999903271,22.39999962
,,,0.000488999881782,6.80000019,,,,,0.000488999881782,22.39999962
,,,0.000489999889396,6.80000019,,,,,0.000489999889396,22.39999962
,,,0.000490999897011,7,,,,,0.000490999897011,22.39999962
,,,0.000491999904625,7,,,,,0.000491999904625,22.39999962
,,,0.00049299991224,7,,,,,0.00049299991224,22.39999962
,,,0.000493999919854,7,,,,,0.000493999919854,22.39999962
,,,0.000494999927469,7,,,,,0.000494999927469,22.39999962
,,,0.000495999935083,7,,,,,0.000495999935083,22.39999962
,,,0.00049699988449,7.20000029,,,,,0.00049699988449,22.39999962
,,,0.000497999892104,7,,,,,0.000497999892104,22.39999962
,,,0.000498999899719,7.20000029,,,,,0.000498999899719,22.39999962
,,,0.000499999907333,7.20000029,,,,,0.000499999907333,22.39999962
,,,0.000500999914948,7.400000095,,,,,0.000500999914948,22.39999962
,,,0.000501999922562,7.400000095,,,,,0.000501999922562,23.20000076
,,,0.000502999930177,7.20000029,,,,,0.000502999930177,22.39999962
,,,0.000503999879584,7.400000095,,,,,0.000503999879584,23.20000076
,,,0.000504999887198,7.20000029,,,,,0.000504999887198,22.39999962
,,,0.000505999894813,7.400000095,,,,,0.000505999894813,23.20000076
,,,0.000506999902427,7.400000095,,,,,0.000506999902427,22.39999962
,,,0.000507999910042,7.400000095,,,,,0.000507999910042,23.20000076
,,,0.000508999917656,7.400000095,,,,,0.000508999917656,23.20000076
,,,0.000509999925271,7.400000095,,,,,0.000509999925271,23.20000076
,,,0.000510999932885,7.400000095,,,,,0.000510999932885,23.20000076
,,,0.000511999882292,7.400000095,,,,,0.000511999882292,23.20000076
,,,0.000512999889906,7.400000095,,,,,0.000512999889906,23.20000076
,,,0.000513999897521,7.400000095,,,,,0.000513999897521,23.20000076
,,,0.000514999905135,7.400000095,,,,,0.000514999905135,23.20000076
,,,0.00051599991275,7.400000095,,,,,0.00051599991275,24
,,,0.000516999920364,7.400000095,,,,,0.000516999920364,24
,,,0.000517999927979,7.400000095,,,,,0.000517999927979,24
,,,0.000518999935593,7.400000095,,,,,0.000518999935593,24
,,,0.000519999885,7.400000095,,,,,0.000519999885,24
,,,0.000520999892615,7.400000095,,,,,0.000520999892615,24
,,,0.000521999900229,7.400000095,,,,,0.000521999900229,24
,,,0.000522999907844,7.400000095,,,,,0.000522999907844,24
,,,0.000523999915458,7.400000095,,,,,0.000523999915458,24
,,,0.000524999923073,7.20000029,,,,,0.000524999923073,24
,,,0.000525999930687,7.20000029,,,,,0.000525999930687,24
,,,0.000526999880094,7.20000029,,,,,0.000526999880094,24.80000114
,,,0.000527999887709,7.20000029,,,,,0.000527999887709,24.80000114
,,,0.000528999895323,7.20000029,,,,,0.000528999895323,24.80000114
,,,0.000529999902938,7,,,,,0.000529999902938,24.80000114
,,,0.000530999910552,7.20000029,,,,,0.000530999910552,24.80000114
,,,0.000531999918167,7.20000029,,,,,0.000531999918167,24.80000114
,,,0.000532999925781,7,,,,,0.000532999925781,24.80000114
,,,0.000533999933396,7.20000029,,,,,0.000533999933396,24.80000114
,,,0.000534999882802,7,,,,,0.000534999882802,24.80000114
,,,0.000535999890417,6.80000019,,,,,0.000535999890417,24.80000114
,,,0.000536999898031,6.80000019,,,,,0.000536999898031,25.60000038
,,,0.000537999905646,6.80000019,,,,,0.000537999905646,24.80000114
,,,0.00053899991326,6.5999999,,,,,0.00053899991326,25.60000038
,,,0.000539999920875,6.5999999,,,,,0.000539999920875,25.60000038
,,,0.000540999928489,6.80000019,,,,,0.000540999928489,26.39999962
,,,0.000541999936104,6.80000019,,,,,0.000541999936104,26.39999962
,,,0.000542999885511,6.5999999,,,,,0.000542999885511,25.60000038
,,,0.000543999893125,6.5999999,,,,,0.000543999893125,26.39999962
,,,0.00054499990074,6.4000001,,,,,0.00054499990074,25.60000038
,,,0.000545999908354,6.4000001,,,,,0.000545999908354,26.39999962
,,,0.000546999915969,6.4000001,,,,,0.000546999915969,26.39999962
,,,0.000547999923583,6.20000029,,,,,0.000547999923583,26.39999962
,,,0.000548999931198,6,,,,,0.000548999931198,26.39999962
,,,0.000549999880604,6.20000029,,,,,0.000549999880604,27.20000076
,,,0.000550999888219,5.80000019,,,,,0.000550999888219,27.20000076
,,,0.000551999895833,6,,,,,0.000551999895833,26.39999962
,,,0.000552999903448,5.80000019,,,,,0.000552999903448,27.20000076
,,,0.000553999911062,5.80000019,,,,,0.000553999911062,27.20000076
,,,0.000554999918677,5.5999999,,,,,0.000554999918677,27.20000076
,,,0.000555999926291,5.80000019,,,,,0.000555999926291,27.20000076
,,,0.000556999933906,5.4000001,,,,,0.000556999933906,27.20000076
,,,0.000557999883313,5.4000001,,,,,0.000557999883313,27.20000076
,,,0.000558999890927,5.20000029,,,,,0.000558999890927,28
,,,0.000559999898542,5.4000001,,,,,0.000559999898542,28
,,,0.000560999906156,5.20000029,,,,,0.000560999906156,28
,,,0.000561999913771,5,,,,,0.000561999913771,28
,,,0.000562999921385,5,,,,,0.000562999921385,28
,,,0.000563999929,5,,,,,0.000563999929,28.80000114
,,,0.000564999878407,4.5999999,,,,,0.000564999878407,28.80000114
,,,0.000565999886021,4.5999999,,,,,0.000565999886021,28.80000114
,,,0.000566999893636,4.80000019,,,,,0.000566999893636,29.60000038
,,,0.00056799990125,4.4000001,,,,,0.00056799990125,28.80000114
,,,0.000568999908864,4.4000001,,,,,0.000568999908864,28.80000114
,,,0.000569999916479,4.4000001,,,,,0.000569999916479,28.80000114
,,,0.000570999924093,4.20000029,,,,,0.000570999924093,28.80000114
,,,0.000571999931708,4,,,,,0.000571999931708,29.60000038
,,,0.000572999881115,3.79999995,,,,,0.000572999881115,28.80000114
,,,0.000573999888729,3.79999995,,,,,0.000573999888729,30.39999962
,,,0.000574999896344,3.60000014,,,,,0.000574999896344,29.60000038
,,,0.000575999903958,3.60000014,,,,,0.000575999903958,29.60000038
,,,0.000576999911573,3.4000001,,,,,0.000576999911573,29.60000038
,,,0.000577999919187,3.4000001,,,,,0.000577999919187,29.60000038
,,,0.000578999926802,3.4000001,,,,,0.000578999926802,30.39999962
,,,0.000579999934416,3.20000005,,,,,0.000579999934416,31.20000076
,,,0.000580999883823,3.20000005,,,,,0.000580999883823,30.39999962
,,,0.000581999891438,3.20000005,,,,,0.000581999891438,31.20000076
,,,0.000582999899052,3,,,,,0.000582999899052,31.20000076
,,,0.000583999906667,2.79999995,,,,,0.000583999906667,31.20000076
,,,0.000584999914281,2.6000001,,,,,0.000584999914281,32
,,,0.000585999921896,2.4000001,,,,,0.000585999921896,31.20000076
,,,0.00058699992951,2.4000001,,,,,0.00058699992951,31.20000076
,,,0.000587999878917,2.4000001,,,,,0.000587999878917,31.20000076
,,,0.000588999886531,2.2,,,,,0.000588999886531,32
,,,0.000589999894146,2,,,,,0.000589999894146,32.79999924
,,,0.00059099990176,2,,,,,0.00059099990176,32
,,,0.000591999909375,2,,,,,0.000591999909375,32.79999924
,,,0.000592999916989,1.6,,,,,0.000592999916989,32
,,,0.000593999924604,1.8000001,,,,,0.000593999924604,32.79999924
,,,0.000594999932218,1.4,,,,,0.000594999932218,32.79999924
,,,0.000595999881625,1.2,,,,,0.000595999881625,32
,,,0.00059699988924,1.4,,,,,0.00059699988924,32.79999924
,,,0.000597999896854,1,,,,,0.000597999896854,32.79999924
,,,0.000598999904469,1,,,,,0.000598999904469,32.79999924
,,,0.000599999912083,0.600000023842,,,,,0.000599999912083,32.79999924
,,,0.000600999919698,0.600000023842,,,,,0.000600999919698,33.60000229
,,,0.000601999927312,0.600000023842,,,,,0.000601999927312,33.60000229
,,,0.000602999934927,0.40000000596,,,,,0.000602999934927,33.60000229
,,,0.000603999884333,0.20000000298,,,,,0.000603999884333,33.60000229
,,,0.000604999891948,0.20000000298,,,,,0.000604999891948,33.60000229
,,,0.000605999899562,0.20000000298,,,,,0.000605999899562,34.40000153
,,,0.000606999907177,-0.20000000298,,,,,0.000606999907177,33.60000229
,,,0.000607999914791,0,,,,,0.000607999914791,34.40000153
,,,0.000608999922406,-0.40000000596,,,,,0.000608999922406,34.40000153
,,,0.00060999993002,-0.40000000596,,,,,0.00060999993002,34.40000153
,,,0.000610999879427,-0.600000023842,,,,,0.000610999879427,34.40000153
,,,0.000611999887042,-0.800000011921,,,,,0.000611999887042,34.40000153
,,,0.000612999894656,-0.600000023842,,,,,0.000612999894656,35.20000076
,,,0.000613999902271,-0.800000011921,,,,,0.000613999902271,35.20000076
,,,0.000614999909885,-1.2,,,,,0.000614999909885,34.40000153
,,,0.0006159999175,-1.2,,,,,0.0006159999175,35.20000076
,,,0.000616999925114,-1.2,,,,,0.000616999925114,35.20000076
,,,0.000617999932729,-1.2,,,,,0.000617999932729,35.20000076
,,,0.000618999882136,-1.4,,,,,0.000618999882136,35.20000076
,,,0.00061999988975,-1.6,,,,,0.00061999988975,35.20000076
,,,0.000620999897365,-1.6,,,,,0.000620999897365,35.20000076
,,,0.000621999904979,-1.8000001,,,,,0.000621999904979,35.20000076
,,,0.000622999912594,-1.8000001,,,,,0.000622999912594,35.20000076
,,,0.000623999920208,-2,,,,,0.000623999920208,35.20000076
,,,0.000624999927823,-2.2,,,,,0.000624999927823,35.20000076
,,,0.000625999935437,-2.4000001,,,,,0.000625999935437,35.20000076
,,,0.000626999884844,-2.4000001,,,,,0.000626999884844,35.20000076
,,,0.000627999892458,-2.6000001,,,,,0.000627999892458,36
,,,0.000628999900073,-2.6000001,,,,,0.000628999900073,36
,,,0.000629999907687,-2.79999995,,,,,0.000629999907687,36
,,,0.000630999915302,-2.79999995,,,,,0.000630999915302,35.20000076
,,,0.000631999922916,-3,,,,,0.000631999922916,36
,,,0.000632999930531,-3.20000005,,,,,0.000632999930531,36
,,,0.000633999879938,-3.4000001,,,,,0.000633999879938,36
,,,0.000634999887552,-3.20000005,,,,,0.000634999887552,35.20000076
,,,0.000635999895167,-3.60000014,,,,,0.000635999895167,36
,,,0.000636999902781,-3.60000014,,,,,0.000636999902781,36
,,,0.000637999910396,-3.60000014,,,,,0.000637999910396,36
,,,0.00063899991801,-3.79999995,,,,,0.00063899991801,36
,,,0.000639999925625,-4,,,,,0.000639999925625,36
,,,0.000640999933239,-3.79999995,,,,,0.000640999933239,36
,,,0.000641999882646,-4.20000029,,,,,0.000641999882646,36
,,,0.00064299989026,-4.20000029,,,,,0.00064299989026,36.79999924
,,,0.000643999897875,-4.20000029,,,,,0.000643999897875,36.79999924
,,,0.000644999905489,-4.4000001,,,,,0.000644999905489,36
,,,0.000645999913104,-4.4000001,,,,,0.000645999913104,36.79999924
,,,0.000646999920718,-4.5999999,,,,,0.000646999920718,36
,,,0.000647999928333,-4.4000001,,,,,0.000647999928333,36.79999924
,,,0.00064899987774,-4.80000019,,,,,0.00064899987774,36.79999924
,,,0.000649999885354,-4.5999999,,,,,0.000649999885354,36.79999924
,,,0.000650999892969,-4.80000019,,,,,0.000650999892969,36.79999924
,,,0.000651999900583,-5,,,,,0.000651999900583,36
,,,0.000652999908198,-5,,,,,0.000652999908198,36.79999924
,,,0.000653999915812,-5.20000029,,,,,0.000653999915812,36
,,,0.000654999923427,-5.20000029,,,,,0.000654999923427,36.79999924
,,,0.000655999931041,-5.20000029,,,,,0.000655999931041,36.79999924
,,,0.000656999880448,-5.20000029,,,,,0.000656999880448,36
,,,0.000657999888062,-5.4000001,,,,,0.000657999888062,36.79999924
,,,0.000658999895677,-5.5999999,,,,,0.000658999895677,36.79999924
,,,0.000659999903291,-5.4000001,,,,,0.000659999903291,36.79999924
,,,0.000660999910906,-5.5999999,,,,,0.000660999910906,36.79999924
,,,0.00066199991852,-5.5999999,,,,,0.00066199991852,36.79999924
,,,0.000662999926135,-5.80000019,,,,,0.000662999926135,36.79999924
,,,0.000663999933749,-5.5999999,,,,,0.000663999933749,36
,,,0.000664999883156,-5.5999999,,,,,0.000664999883156,36.79999924
,,,0.000665999890771,-5.5999999,,,,,0.000665999890771,36
,,,0.000666999898385,-6,,,,,0.000666999898385,36
,,,0.000667999906,-6.20000029,,,,,0.000667999906,36
,,,0.000668999913614,-6,,,,,0.000668999913614,36.79999924
,,,0.000669999921229,-6.20000029,,,,,0.000669999921229,36.79999924
,,,0.000670999928843,-6.20000029,,,,,0.000670999928843,36
,,,0.00067199987825,-6,,,,,0.00067199987825,36
,,,0.000672999885865,-6.20000029,,,,,0.000672999885865,36
,,,0.000673999893479,-6.20000029,,,,,0.000673999893479,36
,,,0.000674999901094,-6.20000029,,,,,0.000674999901094,36
,,,0.000675999908708,-6.4000001,,,,,0.000675999908708,36.79999924
,,,0.000676999916323,-6.4000001,,,,,0.000676999916323,36
,,,0.000677999923937,-6.4000001,,,,,0.000677999923937,36
,,,0.000678999931552,-6.4000001,,,,,0.000678999931552,36
,,,0.000679999880958,-6.4000001,,,,,0.000679999880958,36
,,,0.000680999888573,-6.4000001,,,,,0.000680999888573,36
,,,0.000681999896187,-6.5999999,,,,,0.000681999896187,36
,,,0.000682999903802,-6.4000001,,,,,0.000682999903802,36
,,,0.000683999911416,-6.5999999,,,,,0.000683999911416,35.20000076
,,,0.000684999919031,-6.5999999,,,,,0.000684999919031,35.20000076
,,,0.000685999926645,-6.4000001,,,,,0.000685999926645,36
,,,0.00068699993426,-6.5999999,,,,,0.00068699993426,35.20000076
,,,0.000687999883667,-6.5999999,,,,,0.000687999883667,35.20000076
,,,0.000688999891281,-6.5999999,,,,,0.000688999891281,35.20000076
,,,0.000689999898896,-6.5999999,,,,,0.000689999898896,35.20000076
,,,0.00069099990651,-6.4000001,,,,,0.00069099990651,35.20000076
,,,0.000691999914125,-6.5999999,,,,,0.000691999914125,35.20000076
,,,0.000692999921739,-6.5999999,,,,,0.000692999921739,35.20000076
,,,0.000693999929354,-6.5999999,,,,,0.000693999929354,35.20000076
,,,0.00069499987876,-6.5999999,,,,,0.00069499987876,35.20000076
,,,0.000695999886375,-6.4000001,,,,,0.000695999886375,35.20000076
,,,0.000696999893989,-6.4000001,,,,,0.000696999893989,34.40000153
,,,0.000697999901604,-6.5999999,,,,,0.000697999901604,34.40000153
,,,0.000698999909218,-6.4000001,,,,,0.000698999909218,34.40000153
